review_id,place_name,review_text,strata,translated_text,rating,original_language,raw_aspect,aspect_category,opinion_word,was_translated,sentiment,is_manglish,human_verified,annotation_notes,needs_review,qa_flags
ChZDSUhNMG9nS0VJQ0FnSUR1MmZDQklBEAE,Raihana One Bistro,"Saya bukan kaki makan mamak. Kalau boleh nak elak makan mamak. Tapi sini masakan dia okay. Nasi kandar boleh dikatakan sedap. Ayam bawang dia memang terbaik. Ayam goreng memang padu. Cuma bila harga ayam dah start naik ni, saiz ayam jadi kecil. Macam ayam dara pun ada haha.

Masakan panas kat sini sedap-sedap. Tapi selalu tukar tukang masak. Gilir-gilir kot. Kalau kena anney yang sedap, memang sedap la. Nasi goreng daging, nasi goreng kampung, mi goreng mamak ayam dia memang padu teruk. Kue tiaw goreng pun sedap.

Dulu petang lepas pukul 3 ada nasi lemak lauk sambal kerang, macam-macam. Yang tu sedap tapi sekarang sudah takde. Lepas pukul 3 ada masakan panas melayu, style thai.

Pergi waktu lunch memang kena beratur panjang la sikit especially pukul 1 ke 2. Harga okay la bagi kedai mamak.",malay,"I'm not a mamak. if you can, you want to avoid eating mamak. but here his cooking is okay. kandar rice can be said to be delicious. His onion chicken is the best. Fried chicken is awesome. only when the price of chicken already starts to rise, the size of the chicken becomes small. like a virgin chicken also there haha. hot food here is delicious. but always change the cook. alternate coats. if you have a delicious anney, it's really good fried meat rice, fried village rice, fried chicken mamak noodles, it's really awesome. fried tiaw cake is also delicious. last evening at 3 o'clock there was nasi lemak with sambal kerang side dishes, all kinds of things. that was good but now it's gone. after 3 o'clock there is Malay hot food, Thai style. go at lunch time, you have to queue a bit long, especially at 1 to 2 o'clock. the price is okay, give the mamak shop.",5,ms,coats,other,alternate,True,Negative,YES,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""alternate"" is descriptive not sentiment; NOISE_ASPECT: ""coats"" is not an FnB-relevant term"
ChZDSUhNMG9nS0VJQ0FnSUR1MmZDQklBEAE,Raihana One Bistro,"Saya bukan kaki makan mamak. Kalau boleh nak elak makan mamak. Tapi sini masakan dia okay. Nasi kandar boleh dikatakan sedap. Ayam bawang dia memang terbaik. Ayam goreng memang padu. Cuma bila harga ayam dah start naik ni, saiz ayam jadi kecil. Macam ayam dara pun ada haha.

Masakan panas kat sini sedap-sedap. Tapi selalu tukar tukang masak. Gilir-gilir kot. Kalau kena anney yang sedap, memang sedap la. Nasi goreng daging, nasi goreng kampung, mi goreng mamak ayam dia memang padu teruk. Kue tiaw goreng pun sedap.

Dulu petang lepas pukul 3 ada nasi lemak lauk sambal kerang, macam-macam. Yang tu sedap tapi sekarang sudah takde. Lepas pukul 3 ada masakan panas melayu, style thai.

Pergi waktu lunch memang kena beratur panjang la sikit especially pukul 1 ke 2. Harga okay la bagi kedai mamak.",malay,"I'm not a mamak. if you can, you want to avoid eating mamak. but here his cooking is okay. kandar rice can be said to be delicious. His onion chicken is the best. Fried chicken is awesome. only when the price of chicken already starts to rise, the size of the chicken becomes small. like a virgin chicken also there haha. hot food here is delicious. but always change the cook. alternate coats. if you have a delicious anney, it's really good fried meat rice, fried village rice, fried chicken mamak noodles, it's really awesome. fried tiaw cake is also delicious. last evening at 3 o'clock there was nasi lemak with sambal kerang side dishes, all kinds of things. that was good but now it's gone. after 3 o'clock there is Malay hot food, Thai style. go at lunch time, you have to queue a bit long, especially at 1 to 2 o'clock. the price is okay, give the mamak shop.",5,ms,size,other,small,True,Positive,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUR1MmZDQklBEAE,Raihana One Bistro,"Saya bukan kaki makan mamak. Kalau boleh nak elak makan mamak. Tapi sini masakan dia okay. Nasi kandar boleh dikatakan sedap. Ayam bawang dia memang terbaik. Ayam goreng memang padu. Cuma bila harga ayam dah start naik ni, saiz ayam jadi kecil. Macam ayam dara pun ada haha.

Masakan panas kat sini sedap-sedap. Tapi selalu tukar tukang masak. Gilir-gilir kot. Kalau kena anney yang sedap, memang sedap la. Nasi goreng daging, nasi goreng kampung, mi goreng mamak ayam dia memang padu teruk. Kue tiaw goreng pun sedap.

Dulu petang lepas pukul 3 ada nasi lemak lauk sambal kerang, macam-macam. Yang tu sedap tapi sekarang sudah takde. Lepas pukul 3 ada masakan panas melayu, style thai.

Pergi waktu lunch memang kena beratur panjang la sikit especially pukul 1 ke 2. Harga okay la bagi kedai mamak.",malay,"I'm not a mamak. if you can, you want to avoid eating mamak. but here his cooking is okay. kandar rice can be said to be delicious. His onion chicken is the best. Fried chicken is awesome. only when the price of chicken already starts to rise, the size of the chicken becomes small. like a virgin chicken also there haha. hot food here is delicious. but always change the cook. alternate coats. if you have a delicious anney, it's really good fried meat rice, fried village rice, fried chicken mamak noodles, it's really awesome. fried tiaw cake is also delicious. last evening at 3 o'clock there was nasi lemak with sambal kerang side dishes, all kinds of things. that was good but now it's gone. after 3 o'clock there is Malay hot food, Thai style. go at lunch time, you have to queue a bit long, especially at 1 to 2 o'clock. the price is okay, give the mamak shop.",5,ms,onion chicken,food,best,True,Positive,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUR1MmZDQklBEAE,Raihana One Bistro,"Saya bukan kaki makan mamak. Kalau boleh nak elak makan mamak. Tapi sini masakan dia okay. Nasi kandar boleh dikatakan sedap. Ayam bawang dia memang terbaik. Ayam goreng memang padu. Cuma bila harga ayam dah start naik ni, saiz ayam jadi kecil. Macam ayam dara pun ada haha.

Masakan panas kat sini sedap-sedap. Tapi selalu tukar tukang masak. Gilir-gilir kot. Kalau kena anney yang sedap, memang sedap la. Nasi goreng daging, nasi goreng kampung, mi goreng mamak ayam dia memang padu teruk. Kue tiaw goreng pun sedap.

Dulu petang lepas pukul 3 ada nasi lemak lauk sambal kerang, macam-macam. Yang tu sedap tapi sekarang sudah takde. Lepas pukul 3 ada masakan panas melayu, style thai.

Pergi waktu lunch memang kena beratur panjang la sikit especially pukul 1 ke 2. Harga okay la bagi kedai mamak.",malay,"I'm not a mamak. if you can, you want to avoid eating mamak. but here his cooking is okay. kandar rice can be said to be delicious. His onion chicken is the best. Fried chicken is awesome. only when the price of chicken already starts to rise, the size of the chicken becomes small. like a virgin chicken also there haha. hot food here is delicious. but always change the cook. alternate coats. if you have a delicious anney, it's really good fried meat rice, fried village rice, fried chicken mamak noodles, it's really awesome. fried tiaw cake is also delicious. last evening at 3 o'clock there was nasi lemak with sambal kerang side dishes, all kinds of things. that was good but now it's gone. after 3 o'clock there is Malay hot food, Thai style. go at lunch time, you have to queue a bit long, especially at 1 to 2 o'clock. the price is okay, give the mamak shop.",5,ms,price,price,okay,True,Positive,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUR1MmZDQklBEAE,Raihana One Bistro,"Saya bukan kaki makan mamak. Kalau boleh nak elak makan mamak. Tapi sini masakan dia okay. Nasi kandar boleh dikatakan sedap. Ayam bawang dia memang terbaik. Ayam goreng memang padu. Cuma bila harga ayam dah start naik ni, saiz ayam jadi kecil. Macam ayam dara pun ada haha.

Masakan panas kat sini sedap-sedap. Tapi selalu tukar tukang masak. Gilir-gilir kot. Kalau kena anney yang sedap, memang sedap la. Nasi goreng daging, nasi goreng kampung, mi goreng mamak ayam dia memang padu teruk. Kue tiaw goreng pun sedap.

Dulu petang lepas pukul 3 ada nasi lemak lauk sambal kerang, macam-macam. Yang tu sedap tapi sekarang sudah takde. Lepas pukul 3 ada masakan panas melayu, style thai.

Pergi waktu lunch memang kena beratur panjang la sikit especially pukul 1 ke 2. Harga okay la bagi kedai mamak.",malay,"I'm not a mamak. if you can, you want to avoid eating mamak. but here his cooking is okay. kandar rice can be said to be delicious. His onion chicken is the best. Fried chicken is awesome. only when the price of chicken already starts to rise, the size of the chicken becomes small. like a virgin chicken also there haha. hot food here is delicious. but always change the cook. alternate coats. if you have a delicious anney, it's really good fried meat rice, fried village rice, fried chicken mamak noodles, it's really awesome. fried tiaw cake is also delicious. last evening at 3 o'clock there was nasi lemak with sambal kerang side dishes, all kinds of things. that was good but now it's gone. after 3 o'clock there is Malay hot food, Thai style. go at lunch time, you have to queue a bit long, especially at 1 to 2 o'clock. the price is okay, give the mamak shop.",5,ms,food,other,delicious,True,Positive,YES,True,WRONG_CAT: food term mapped to other → should be food,False,"WRONG_CAT: food term ""food"" → should be food, got other"
ChZDSUhNMG9nS0VJQ0FnSUR1MmZDQklBEAE,Raihana One Bistro,"Saya bukan kaki makan mamak. Kalau boleh nak elak makan mamak. Tapi sini masakan dia okay. Nasi kandar boleh dikatakan sedap. Ayam bawang dia memang terbaik. Ayam goreng memang padu. Cuma bila harga ayam dah start naik ni, saiz ayam jadi kecil. Macam ayam dara pun ada haha.

Masakan panas kat sini sedap-sedap. Tapi selalu tukar tukang masak. Gilir-gilir kot. Kalau kena anney yang sedap, memang sedap la. Nasi goreng daging, nasi goreng kampung, mi goreng mamak ayam dia memang padu teruk. Kue tiaw goreng pun sedap.

Dulu petang lepas pukul 3 ada nasi lemak lauk sambal kerang, macam-macam. Yang tu sedap tapi sekarang sudah takde. Lepas pukul 3 ada masakan panas melayu, style thai.

Pergi waktu lunch memang kena beratur panjang la sikit especially pukul 1 ke 2. Harga okay la bagi kedai mamak.",malay,"I'm not a mamak. if you can, you want to avoid eating mamak. but here his cooking is okay. kandar rice can be said to be delicious. His onion chicken is the best. Fried chicken is awesome. only when the price of chicken already starts to rise, the size of the chicken becomes small. like a virgin chicken also there haha. hot food here is delicious. but always change the cook. alternate coats. if you have a delicious anney, it's really good fried meat rice, fried village rice, fried chicken mamak noodles, it's really awesome. fried tiaw cake is also delicious. last evening at 3 o'clock there was nasi lemak with sambal kerang side dishes, all kinds of things. that was good but now it's gone. after 3 o'clock there is Malay hot food, Thai style. go at lunch time, you have to queue a bit long, especially at 1 to 2 o'clock. the price is okay, give the mamak shop.",5,ms,evening,food,last,True,Positive,YES,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""last"" is descriptive not sentiment; NOISE_ASPECT: ""evening"" is not an FnB-relevant term"
ChZDSUhNMG9nS0VJQ0FnSUR1MmZDQklBEAE,Raihana One Bistro,"Saya bukan kaki makan mamak. Kalau boleh nak elak makan mamak. Tapi sini masakan dia okay. Nasi kandar boleh dikatakan sedap. Ayam bawang dia memang terbaik. Ayam goreng memang padu. Cuma bila harga ayam dah start naik ni, saiz ayam jadi kecil. Macam ayam dara pun ada haha.

Masakan panas kat sini sedap-sedap. Tapi selalu tukar tukang masak. Gilir-gilir kot. Kalau kena anney yang sedap, memang sedap la. Nasi goreng daging, nasi goreng kampung, mi goreng mamak ayam dia memang padu teruk. Kue tiaw goreng pun sedap.

Dulu petang lepas pukul 3 ada nasi lemak lauk sambal kerang, macam-macam. Yang tu sedap tapi sekarang sudah takde. Lepas pukul 3 ada masakan panas melayu, style thai.

Pergi waktu lunch memang kena beratur panjang la sikit especially pukul 1 ke 2. Harga okay la bagi kedai mamak.",malay,"I'm not a mamak. if you can, you want to avoid eating mamak. but here his cooking is okay. kandar rice can be said to be delicious. His onion chicken is the best. Fried chicken is awesome. only when the price of chicken already starts to rise, the size of the chicken becomes small. like a virgin chicken also there haha. hot food here is delicious. but always change the cook. alternate coats. if you have a delicious anney, it's really good fried meat rice, fried village rice, fried chicken mamak noodles, it's really awesome. fried tiaw cake is also delicious. last evening at 3 o'clock there was nasi lemak with sambal kerang side dishes, all kinds of things. that was good but now it's gone. after 3 o'clock there is Malay hot food, Thai style. go at lunch time, you have to queue a bit long, especially at 1 to 2 o'clock. the price is okay, give the mamak shop.",5,ms,food,food,delicious,True,Positive,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUR1MmZDQklBEAE,Raihana One Bistro,"Saya bukan kaki makan mamak. Kalau boleh nak elak makan mamak. Tapi sini masakan dia okay. Nasi kandar boleh dikatakan sedap. Ayam bawang dia memang terbaik. Ayam goreng memang padu. Cuma bila harga ayam dah start naik ni, saiz ayam jadi kecil. Macam ayam dara pun ada haha.

Masakan panas kat sini sedap-sedap. Tapi selalu tukar tukang masak. Gilir-gilir kot. Kalau kena anney yang sedap, memang sedap la. Nasi goreng daging, nasi goreng kampung, mi goreng mamak ayam dia memang padu teruk. Kue tiaw goreng pun sedap.

Dulu petang lepas pukul 3 ada nasi lemak lauk sambal kerang, macam-macam. Yang tu sedap tapi sekarang sudah takde. Lepas pukul 3 ada masakan panas melayu, style thai.

Pergi waktu lunch memang kena beratur panjang la sikit especially pukul 1 ke 2. Harga okay la bagi kedai mamak.",malay,"I'm not a mamak. if you can, you want to avoid eating mamak. but here his cooking is okay. kandar rice can be said to be delicious. His onion chicken is the best. Fried chicken is awesome. only when the price of chicken already starts to rise, the size of the chicken becomes small. like a virgin chicken also there haha. hot food here is delicious. but always change the cook. alternate coats. if you have a delicious anney, it's really good fried meat rice, fried village rice, fried chicken mamak noodles, it's really awesome. fried tiaw cake is also delicious. last evening at 3 o'clock there was nasi lemak with sambal kerang side dishes, all kinds of things. that was good but now it's gone. after 3 o'clock there is Malay hot food, Thai style. go at lunch time, you have to queue a bit long, especially at 1 to 2 o'clock. the price is okay, give the mamak shop.",5,ms,price,food,okay,True,Positive,YES,True,WRONG_CAT: price term mapped to food → should be price,False,"WRONG_CAT: price term ""price"" → should be price, got food"
Ci9DQUlRQUNvZENodHljRjlvT2pKNmVVOVBSVEF3VVRKNGEwdzJOM28xWTFSWlRrRRAB,Raihana One Bistro,"Mozarela chess nan TANDOORI AYAM
Very nice",malay,mozarella chess nan tandoori chicken very nice,5,ms,,,,True,Positive,NO,True,"MISSED: ""tandoori"" visible in review but not extracted",False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChZDSUhNMG9nS0VJQ0FnSUMzc2RpQ0lnEAE,Raihana One Bistro,"Makan sedap. Harga cun. Nasi kandar ayam goreng, sayuq kubis. RM8.",malay,"eat well good price fried chicken kandar rice, cabbage sauce. RM8.",5,ms,price,price,good,True,Positive,NO,True,WRONG_CAT: food term mapped to price → should be food,False,
ChdDSUhNMG9nS0VJQ0FnSUNpbU9taV93RRAB,Raihana One Bistro,Nasi murah,malay,cheap rice,4,id,rice,food,cheap,True,Positive,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNKeWUzcXVnRRAB,Raihana One Bistro,"Roti canai not good, sambal roti canai also not good",malay,"roti canai not good, sambal roti canai also not good",1,ms,sambal roti canai,food,not good,False,Negative,YES,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUN2d1BmOXd3RRAB,Raihana One Bistro,"Nasi lemak takde rasa nasi lemak. Makanan sejuk. Burger patty macam dibelah 5, terlalu nipis.

Yg okay kat sini roti canai and menu air je. Nescafe teh ais teh o gitu",malay,"nasi lemak does not taste like nasi lemak. cold food burger patty is like cut in 5, too thin. what's okay here is roti canai and water menu only. nescafe tea ice tea or something like that",2,ms,ice tea,food,nescafe,True,Negative,NO,True,"MISSED: ""nasi lemak"" visible in review but not extracted; MISSED: ""roti canai"" visible in review but not extracted",False,"NOISY_PAIR: opinion word ""nescafe"" is descriptive not sentiment"
ChdDSUhNMG9nS0VJQ0FnSUN2d1BmOXd3RRAB,Raihana One Bistro,"Nasi lemak takde rasa nasi lemak. Makanan sejuk. Burger patty macam dibelah 5, terlalu nipis.

Yg okay kat sini roti canai and menu air je. Nescafe teh ais teh o gitu",malay,"nasi lemak does not taste like nasi lemak. cold food burger patty is like cut in 5, too thin. what's okay here is roti canai and water menu only. nescafe tea ice tea or something like that",2,ms,food,food,cold,True,Negative,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUN2d1BmOXd3RRAB,Raihana One Bistro,"Nasi lemak takde rasa nasi lemak. Makanan sejuk. Burger patty macam dibelah 5, terlalu nipis.

Yg okay kat sini roti canai and menu air je. Nescafe teh ais teh o gitu",malay,"nasi lemak does not taste like nasi lemak. cold food burger patty is like cut in 5, too thin. what's okay here is roti canai and water menu only. nescafe tea ice tea or something like that",2,ms,burger patty,food,thin,True,Negative,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUNpanFDQ2NnEAE,Raihana One Bistro,Nice hot roti canai,malay,nice hot roti canai,4,ms,roti canai,food,hot,False,Positive,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUNpanFDQ2NnEAE,Raihana One Bistro,Nice hot roti canai,malay,nice hot roti canai,4,ms,roti canai,food,nice,False,Positive,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSURHcUlmbG5BRRAB,Raihana One Bistro,nice nasi kandar & tandori chicken,malay,nice nasi kandar & tandori chicken,4,ms,,,,False,Positive,NO,True,"MISSED: ""nasi kandar"" visible in review but not extracted",False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChdDSUhNMG9nS0VJQ0FnSUQ3ODZXZjdBRRAB,Raihana One Bistro,"Pelik tapi tomyam sini sedap, ayam madu nasi kandar rasa macam restoran ismail ttdi KL masa zaman 90s . Hope to keep up the service , and cleanliness",malay,"It's strange but the tomyam here is delicious, honey chicken with kandar rice tastes like Ismail's restaurant in the 90s. hope to keep up the service, and cleanliness",5,ms,tomyam,other,delicious,True,Positive,NO,True,WRONG_CAT: food term mapped to other → should be food,False,"WRONG_CAT: food term ""tomyam"" → should be food, got other"
ChZDSUhNMG9nS0VJQ0FnSURUc0s2LUp3EAE,Raihana One Bistro,"Makanan ok,tapi servis lambat sikit",malay,"Food is ok, but service is a bit slow",5,id,service,service,slow,True,Negative,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURUc0s2LUp3EAE,Raihana One Bistro,"Makanan ok,tapi servis lambat sikit",malay,"Food is ok, but service is a bit slow",5,id,food,food,ok,True,Positive,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUNmZzhhbGR3EAE,Raihana One Bistro,Service so slow. Dah duduk 10 minit pun tak datang amik order.. Dah panggil pun xdatang amik order malah amik order customer yg baru datang.. Last2 blah je.. First time jumpa mamak mcm ni. Pekerja mata xmelilau tengok customer.. Pekerja yg free lak berdiri kat tukang masak and kat tempat air tunggu makanan and air siap.. Xde initiative langsung untuk amik order.. Worst mamak ever,malay,service so slow. already sitting for 10 minutes also not coming to take the order.. already calling also not coming to take the order but taking the order of the customer who just came.. last2 blah only.. first time meeting mama like this. The employee's eyes don't look at the customer.. the employee who is free just stands at the cook and at the water station waiting for the food and the water to be ready.. not de initiative at all to take the order.. worst mamak ever,1,ms,mamak,food,worst,True,Negative,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUNmZzhhbGR3EAE,Raihana One Bistro,Service so slow. Dah duduk 10 minit pun tak datang amik order.. Dah panggil pun xdatang amik order malah amik order customer yg baru datang.. Last2 blah je.. First time jumpa mamak mcm ni. Pekerja mata xmelilau tengok customer.. Pekerja yg free lak berdiri kat tukang masak and kat tempat air tunggu makanan and air siap.. Xde initiative langsung untuk amik order.. Worst mamak ever,malay,service so slow. already sitting for 10 minutes also not coming to take the order.. already calling also not coming to take the order but taking the order of the customer who just came.. last2 blah only.. first time meeting mama like this. The employee's eyes don't look at the customer.. the employee who is free just stands at the cook and at the water station waiting for the food and the water to be ready.. not de initiative at all to take the order.. worst mamak ever,1,ms,time,price,first,True,Negative,YES,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""first"" is descriptive not sentiment; NOISE_ASPECT: ""time"" is not an FnB-relevant term"
ChZDSUhNMG9nS0VJQ0FnSUNmZzhhbGR3EAE,Raihana One Bistro,Service so slow. Dah duduk 10 minit pun tak datang amik order.. Dah panggil pun xdatang amik order malah amik order customer yg baru datang.. Last2 blah je.. First time jumpa mamak mcm ni. Pekerja mata xmelilau tengok customer.. Pekerja yg free lak berdiri kat tukang masak and kat tempat air tunggu makanan and air siap.. Xde initiative langsung untuk amik order.. Worst mamak ever,malay,service so slow. already sitting for 10 minutes also not coming to take the order.. already calling also not coming to take the order but taking the order of the customer who just came.. last2 blah only.. first time meeting mama like this. The employee's eyes don't look at the customer.. the employee who is free just stands at the cook and at the water station waiting for the food and the water to be ready.. not de initiative at all to take the order.. worst mamak ever,1,ms,food,food,ready,True,Positive,YES,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""ready"" is descriptive not sentiment"
ChZDSUhNMG9nS0VJQ0FnSUNCNGF2b2J3EAE,Raihana One Bistro,Makan dengan family..,malay,eating with family..,4,ms,,,,True,Positive,YES,True,,False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
Ci9DQUlRQUNvZENodHljRjlvT2xoNVp5MXJTRFJRWmtOT2EwRlZUelpUVlU5a01GRRAB,Raihana One Bistro,Teh tarik roti telur bawang goooood,malay,"teh tarik bread, egg, onion god",5,ms,,,,True,Positive,YES,True,"MISSED: ""teh tarik"" visible in review but not extracted",False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChdDSUhNMG9nS0VJQ0FnSURCbWZtNy1RRRAB,Raihana One Bistro,"Tosai ghee dia letak gula macam roti tisu, me cannot brain.

Nak lepak best, sejuk, cuma, kalau parking dalam kena bayar. Parking luar limited.",malay,"tosai ghee he put sugar like tissue bread, me cannot brain. want to hang out great, cool, only, if you park inside you have to pay. limited outdoor parking.",4,ms,parking,price,limited,True,Negative,YES,True,"parking mapped to wrong category - likely ambiance; WRONG_CAT: parking → should be ambiance; MISSED: ""tosai"" visible in review but not extracted",True,"WRONG_CAT: ""parking"" → should be ambiance, got price"
ChdDSUhNMG9nS0VJQ0FnSURCbWZtNy1RRRAB,Raihana One Bistro,"Tosai ghee dia letak gula macam roti tisu, me cannot brain.

Nak lepak best, sejuk, cuma, kalau parking dalam kena bayar. Parking luar limited.",malay,"tosai ghee he put sugar like tissue bread, me cannot brain. want to hang out great, cool, only, if you park inside you have to pay. limited outdoor parking.",4,ms,parking,price,outdoor,True,Positive,YES,True,parking mapped to wrong category - likely ambiance; WRONG_CAT: parking → should be ambiance; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""outdoor"" is descriptive not sentiment; WRONG_CAT: ""parking"" → should be ambiance, got price"
ChZDSUhNMG9nS0VJQ0FnSURLd05la1JnEAE,Raihana One Bistro,great mee goreng sotong,malay,great mee goreng sotong,4,ms,mee goreng sotong,other,great,False,Positive,NO,True,WRONG_CAT: food term mapped to other → should be food,False,"WRONG_CAT: food term ""mee goreng sotong"" → should be food, got other"
Ci9DQUlRQUNvZENodHljRjlvT2xOMWRXZExRazFDZVMxU05sUkhaMjVJYUdaMGFVRRAB,Raihana One Bistro,"banyak kali , kalau order take away jeeee, cakap tak nak sayur je , semua di letak nya sayur , bukan susah sangat pun permintaan, kalau org nak cakap nak banyak request masak sendiri well hello , i bayar , i cuma tak nak sayurrr, ape yg susah sngt , belum lagi kalau beli nasi goreng pukul 10 keatas , ayam dah bau bangkai . banyak kali . bukan sekaliiii. tu yang terpanggil nak tinggal review . please laa improve .",malay,"many times, if you order take away only, you say you don't want vegetables only, everything is placed in the vegetables, it's not very difficult to request, if people want to say they want many requests to cook it yourself, well hello, I pay, I just don't want vegetables, what's so difficult, not to mention if you buy fried rice at 10 o'clock or later, the chicken already smells like a carcass. many times. not once That's what was called and wanted to stay for review. please improve it.",2,ms,times,other,many,True,Positive,YES,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""many"" is descriptive not sentiment; NOISE_ASPECT: ""times"" is not an FnB-relevant term"
ChZDSUhNMG9nS0VJQ0FnSURaLXVMWVBREAE,Raihana One Bistro,Suka nasik kandar sini,malay,love nasik kandar here,5,ms,,,,True,Positive,NO,True,,False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChdDSUhNMG9nS0VKNnBxLWI3eTVIZ2p3RRAB,Raihana One Bistro,Their ayam bawang is yummy ,malay,their onion onion is yummy,4,id,onion onion,food,yummy,True,Positive,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURWMnU3ZWVBEAE,Raihana One Bistro,Insect leg inside food ,short,insect leg inside food,1,en,,,,False,Negative,NO,True,,False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChdDSUhNMG9nS0VJQ0FnSURCOWRDd3lRRRAB,Raihana One Bistro,Tomyam tersedap disini,short,Tomyam is delicious here,4,ms,,,,True,Positive,NO,True,"MISSED: ""tomyam"" visible in review but not extracted",False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChZDSUhNMG9nS0VJQ0FnSUNpNVBlREZnEAE,Raihana One Bistro,Best mamak in cyberjaya,short,great mom in cyberjaya,5,ms,mom,other,great,True,Positive,YES,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISE_ASPECT: ""mom"" is not an FnB-relevant term"
Ci9DQUlRQUNvZENodHljRjlvT25NMlVHaHdjMUpSWVVKd1ltNHRlR2hHV0V0elpWRRAB,Raihana One Bistro,Very great place,short,very great place,5,en,place,ambiance,great,False,Positive,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSURHNVBlejhRRRAB,Raihana One Bistro,Nasi kandar is good,short,kandar rice is good,5,ms,kandar rice,food,good,True,Positive,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUNSMFlqekx3EAE,Raihana One Bistro,sayur sedap,short,delicious vegetables,3,ms,,,,True,Positive,NO,True,"no extraction, rating 3 - verify",True,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChZDSUhNMG9nS0VJQ0FnSUQ4MzZyelBREAE,Raihana One Bistro,Best nasi kandar cheap,short,great nasi kandar cheap,5,ms,,,,False,Positive,NO,True,"MISSED: ""nasi kandar"" visible in review but not extracted",False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChZDSUhNMG9nS0VJQ0FnSUM4Ni0zcEZBEAE,Raihana One Bistro,Their curry is tasty,short,their curry is tasty,3,en,curry,food,tasty,False,Positive,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURlek8tVGNnEAE,Raihana One Bistro,Nasi kandaq dia sedap weh,short,His kandaq rice is delicious,5,ms,kandaq rice,food,delicious,True,Positive,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURIbXAyZWNBEAE,Raihana One Bistro,Port lepak best,short,Great hangout port,5,ms,hangout port,other,great,True,Positive,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURvcDdLWU5nEAE,SABA Restaurant Cyberjaya,Food ok for me. Tunggu tak lama... Kerusi pun byk,malay,food is ok for me. wait for the old note. the chair is also big,4,ms,chair,other,big,True,Positive,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURvcDdLWU5nEAE,SABA Restaurant Cyberjaya,Food ok for me. Tunggu tak lama... Kerusi pun byk,malay,food is ok for me. wait for the old note. the chair is also big,4,ms,food,food,ok,True,Positive,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURvcDdLWU5nEAE,SABA Restaurant Cyberjaya,Food ok for me. Tunggu tak lama... Kerusi pun byk,malay,food is ok for me. wait for the old note. the chair is also big,4,ms,note,overall,old,True,Negative,YES,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISE_ASPECT: ""note"" is not an FnB-relevant term"
